'	832|833|835|839|847|850|856|861|862|871|872|875|877
1966	832|834|835|836|838|839|841|844|846|850|853|859|861|862|875
19663	836
196696	862
1967	832|834|835|839|844|846|847|851|859|860|861|870|874|875|877|878
1968	832|833|834|835|836|839|840|844|846|847|850|851|859|861|869|870|874|875|877
1969	829|832|833|834|835|836|839|844|846|850|851|855|859|861|866|870|874|875
1969-1977	870
197	832|833|834
1970	832|834|836|839|846|847|850|859|861|870|874|876|877
1970-01-01	870
1970-06-08	839
1970s	832|834|835|838|839|841|844|846|847|848|849|850|859|860|861|862|868|870|874|876|877|878
1970s-style	859
1971	832|834|835|836|838|839|840|841|846|847|859|869|870
1971-1972	846
1972	832|834|835|836|839|840|846|847|849|850|851|853|855|859|861|869|874
1972's	849
1973	832|833|834|835|836|839|841|842|846|847|849|851|861|862|869|874|875|877
1973's	849
1973-06-27	839
1973-2005	878
1974	833|834|837|838|839|841|846|847|849|851|859|861|869|870|874
1975	830|831|832|834|835|836|839|841|846|847|849|850|851|859|869|870|874|877|878
1975-01-17	841
1976	832|834|839|840|841|845|846|847|849|850|851|859|861|869|877
1977	833|835|838|839|840|845|846|847|849|850|851|855|859|861|863|869|870|875|877|878
1977-1982	870
1978	834|835|838|839|841|846|847|849|859|861|862|869|870|877|878
1978-05-18	841
1979	832|834|837|838|839|840|841|845|846|847|849|851|859|863|869|874
198	832|833|850|878
1980	829|832|834|839|840|841|845|846|847|848|849|850|859|861|863|869|870|874|875|878
1980-1983	869
1980s	832|834|835|838|839|840|841|844|845|846|847|848|849|850|851|855|859|860|861|862|868|870|872|874|875|877
1980s-era	859
1981	829|830|831|832|833|834|838|839|841|842|845|846|847|848|849|850|851|855|857|859|863|866|869|870|871|872|874|878
1981-12-01	872
1981-2008	851
1981-2010	851
1982	829|832|834|835|838|839|840|841|845|846|847|848|849|850|859|862|863|869|872|874|878
1982's	849
1982-1987	870
1982-1990	869
1982-1999	869
1983	832|834|838|839|840|841|845|846|847|848|849|851|861|863|869|872|874
1983-1989	869
1984	829|830|832|834|839|840|841|842|845|846|847|848|850|851|856|859|863|866|869|870|871|872|874
1985	829|830|832|833|834|835|839|840|841|842|845|846|847|848|849|850|861|863|869|870|871|872|874|875|877
1985's	839
1985-03-28	871
1986	830|832|834|838|839|840|841|845|846|847|848|851|861|863|869|871|872|874
1987	829|831|832|835|839|840|841|842|845|847|848|849|850|851|857|859|861|863|869|870|872|874|875|877
1987's	849
1987-1992	870
1988	829|830|831|832|834|835|838|839|840|841|842|845|846|847|848|849|850|851|853|859|861|862|863|866|869|870|872|877
1988's	861
1988-2003	878
1988-2013	878
1989	830|832|833|835|839|841|842|846|847|848|849|850|851|859|860|861|862|863|869|870|872|874
199	832|833
1990	832|835|839|840|841|842|845|847|849|850|851|856|859|861|862|863|865|866|869|870|875|877|878
1990-1995	869
1990-2003	869
1990s	832|834|839|840|841|844|845|846|847|848|849|859|861|862|872|874|876|877|878
1991	829|832|836|839|840|841|842|845|846|847|849|850|855|859|861|862|863|869|870|875|878
1992	832|835|839|840|841|842|845|846|847|848|849|850|851|856|861|862|863|866|869|872|878
1992-2000	870
1992-present	832
1993	829|831|832|833|835|839|840|841|845|847|850|851|859|861|862|863|865|869|874|877
1993-1997	869
1993-94	839
1993-March	877
1994	830|832|834|835|837|839|841|842|844|846|847|849|850|851|855|859|861|862|863|869|870|872|876|877
1994-2012	878
1995	829|830|831|832|834|835|839|841|844|845|847|849|850|859|860|861|862|863|866|867|869|870|877
1996	829|830|831|832|835|839|840|841|842|844|845|847|849|850|851|853|855|859|861|862|863|869|870|876|877
1996-2008	869
19961029213728	876
1997	829|832|833|834|835|838|839|840|842|846|847|850|851|855|857|861|862|863|867|869|870|874|875|876|877
1997-1999	846
1998	829|830|831|832|835|837|839|840|842|844|845|847|850|851|855|859|860|861|862|863|869|874|875|877|878
1998's	861
1998-2004	877
1999	829|830|831|832|833|834|835|838|839|840|841|842|844|845|847|849|850|851|855|857|859|861|862|863|869|870|874|876|877|878
1999's	835|849|861
1999-2000	839
1999-2004	869
19th	834|838|840|842|843|857
19th-	851
19th-century	837|868
1A	832
1AA	870
1D	850
1FLTV	870
1G1-151857341	862
1N	875
1Xtra	870|874|875|876|877|878
1am-3am	877
1bn	874
1er	851
1n21notebook002133-feinstein-plays-key-role	833
1s	835
1st	832|833|846|848|855|863|864|865|866|877
2	829|830|831|832|833|834|835|836|837|838|839|840|841|842|843|844|845|846|847|848|849|850|851|852|853|854|855|856|857|858|859|860|861|862|863|865|866|867|868|869|870|871|872|873|874|875|876|877|878
2's	877
2-10-1462_1390672	874
2-4am	877
2-B2	859
2-acre	847
2-hour	877
2-societat	840
2-track	874
20	829|830|831|832|833|834|835|836|837|838|839|840|842|844|845|846|847|848|849|850|851|852|853|854|855|857|859|861|862|866|868|869|870|871|872|874|875|876|877|878
20-22	839
20-concert	839
20-percent-in-poverty	834
20-pin	872
200	832|833|834|838|839|840|847|851|852|853|854|855|866|870|872|874|878
2000	830|832|833|834|835|838|839|840|842|845|847|849|850|851|853|855|857|859|861|862|863|866|869|870|874|875|877|878
2000-05-09	833
2000-2004	870
2000-year	840
2000s	832|834|839|846|847|848|850|859|862|874|875|877
2000s-style	859
2001	830|832|833|834|835|839|840|842|845|847|850|851|854|855|856|859|860|861|862|863|865|866|869|870|874|876|878
2001-06-16	844
2001-11-24	842
2001-2006	869
20010616151342	844
20011215000308	876
20011215101431	876
2002	829|830|831|832|834|835|839|840|841|842|844|845|847|849|850|855|861|862|863|869|870|871|874|875|876|877
2002-03-03	871
2003	830|832|834|835|839|840|842|844|846|847|849|850|851|854|855|856|861|862|863|866|867|869|870|871|874|875|877|878
2003-07-04	849
2003-10	851
2004	832|833|834|835|839|840|842|845|846|847|849|850|851|854|855|857|858|859|860|861|862|863|866|869|870|871|872|874|875|876|877|878
2004-02-19	847
2004-02-26-bodley_x	850
2004-03-02	874
2004-05	870
2004-2012	870
200403	840
20040320	840
20040320_20532	840
2005	829|830|831|832|833|835|837|838|839|840|842|843|845|847|849|850|851|853|855|857|859|861|862|863|866|868|869|870|871|872|874|875|876|877|878
2005-	869
2005-01-03	832
2005-06-10	862
2005-06-13-batman-begins_x	862
2005-06-15	862
2005-09-03	847
2005-2006	870
2005-2013	878
20050176531	850
20050428003852	861
20050613	862
20050802	850
2006	829|830|831|832|833|834|835|838|839|840|842|844|845|846|847|850|851|853|854|855|856|857|859|861|862|863|865|866|869|870|871|872|874|875|876|877|878
2006-	869
2006-01-05-cash-house_x	846
2006-07-02	829|830
2006-09-21	844
2006-09-26	851
2006-2007	870
20060104024455	834
20060315-071402-4650r	870
20060525013002	861
20060810	850
20060831170742	871
20060907063905	861
20061012060952	870
20061012141440	870
2007	829|831|832|834|835|838|839|840|842|843|845|846|847|849|850|851|854|855|856|857|861|862|863|865|866|869|870|872|874|875|876|877|878
2007-01-16	829
2007-02-05	851|865
2007-03-01	847
2007-03-08	843
2007-03-28	865
2007-04-21	850
2007-04-30	829
2007-05-01	829
2007-09-26	851
2007-09-30	877
2007-10-03	877
2007-11-15	842
2007-11-17	842
2007-11-18	842
2007-11-19	842
2007-11-27	842
2007-11-29	842
2007-12-01	842
2007-12-06	842
2007-12-31	851
2007-2008	870
20070205141605	851
20070205180150	865
20070220165443	834
20070501114549	870
20070514091340	839
20070516061628	874
20070912213100	829
20070926224544	851
20070929095542	874
20070929132840	835
20070929134456	862
20071011204921	835
20071012141004	835
20071014175327	835
20071016210818	840
20071124223127	835
20071221131641	840
20071221131647	840
20071221131651	840
20071221140514	840
20071221140520	840
200713899_200720868_1	840
200713899_200720876_3	840
200713899_200720890_3	840
200713899_200720894_3	840
200713899_200722250_3	840
2007Apr23	842
2007cv03314	856
2008	829|830|832|833|834|835|837|838|839|840|842|845|847|848|849|850|851|854|855|856|857|858|859|861|862|863|869|870|871|872|874|875|876|877|878
2008-01-10	851
2008-01-26	854
2008-02-02	877
2008-03-20	861
2008-04-12	850
2008-04-24	854
2008-08-13	851
2008-08-20-bestseats-minutemaid_N	850
2008-09-16	850
2008-11-14	833
2008-11-16	832
2008-12-02	874
2008-12-15-obamatrain_N	833
2008-12-19	833
2008-12-21	833
2008-12-27	859
2008-2009	870
20080110011257	851
20080126	854
20080126171441	870
20080216073644	842
20080227020438	839
20080309144731	847
20080625013538	870
20080628083029	878
20080710052656	862
20080823052519503044708	850
20080930	850
20081224	833
2008Dec04	833
2009	830|831|832|833|834|835|837|839|840|842|844|846|847|848|849|850|851|854|855|856|859|861|862|863|867|868|869|870|872|873|874|875|876|877|878
2009-0-21	833
2009-01	833
2009-01-01_obama_announces_inauguration_commander_i	833
2009-01-15	833
2009-01-15-obamasupporters_N	833
2009-01-16	833
2009-01-17	833
2009-01-18	833
2009-01-19	833
2009-01-19-obama-service_N	833
2009-01-19-worldinauguration_N	833
2009-01-20	832|833
2009-01-20-obama-non-believers_N	833
2009-01-20_security_withstands_record_crowds_during	833
2009-01-21	833
2009-01-22	833
2009-01-23	833
2009-01-24	833
2009-01-25	833
2009-01-26	833
2009-01-28	833
2009-01-29	850
2009-02-01	833
2009-02-02	850
2009-02-03	850
2009-02-04	850
2009-02-05	850
2009-02-08	833|850
2009-02-09	833
2009-02-090	833
2009-02-13	833
2009-02-16	833
2009-02-17	850
2009-02-18	850
2009-02-21	850
2009-02-22	850
2009-03-01	833
2009-03-02	833|850
2009-03-03	850
2009-03-04	833
2009-03-05	833
2009-03-05-3277668016_x	850
2009-03-06	833
2009-03-07	833
2009-03-11	833
2009-03-13	833
2009-03-21	833
2009-03-26	833
2009-03-28	833
2009-04-03	833
2009-04-04	850
2009-04-06-2437047144_x	850
2009-04-09-krall-quiet-nights_N	839
2009-04-12	833
2009-04-13	833
2009-04-14	839
2009-04-15	833
2009-04-16	833
2009-04-17	833
2009-04-21	833|850
2009-04-23	833
2009-04-27	833|850
2009-04-28	833|850
2009-04-29	850|851
2009-04-30	833
2009-05-01	833
2009-05-02	850
2009-05-03	850
2009-05-04	833
2009-05-05	833|851
2009-05-06	833|850
2009-05-07	848
2009-05-10	833
2009-05-12	833|850
2009-05-15	833
2009-05-21	847
2009-05-29	840
2009-06-18	833
2009-06-25	833
2009-07-07	832
2009-07-25	851
2009-07-28	853
2009-08-09	833
2009-08-13	850|870
2009-08-13-oly-golf-softball-2016_N	850
2009-09-25	850
2009-10-25	863
2009-12-09-morrison-bruce-wayne-st_N	861
2009-12-10	833
2009-12-15	848
2009-12-3	851
2009-2-23	851
2009-2010	870
20090108	833
20090117	833
20090120	833
20090127	850
20090404	850
20091027135459	839
2009_inauguration	833
2009firstartists	839
2009jackie	839
200th	833|834
201	832|833|835|839|842|862
2010	830|831|832|833|834|835|836|838|839|840|842|844|845|846|847|848|849|850|851|854|855|857|859|861|862|863|866|868|869|870|871|872|874|875|876|877|878
2010-01-18	833
2010-02-02	833
2010-02-07	833|859
2010-02-11	833
2010-02-12	833
2010-02-18	833
2010-03-01	833
2010-03-08	851
2010-03-21	851
2010-03-24	851
2010-04-04	833
2010-06-18	874
2010-06-21	851
2010-07-18	845
2010-07-25	833
2010-08-19	832
2010-09-15	850
2010-09-17	850
2010-11-09	833
2010-11-10	850
2010-12-03	847
2010-2011	870
2010-3-26	851
2010011958010100	840
20100302-256185	840
20100913224142	834
20101006	850
20107779	839
2010s	832|839|844|846|847|848|862|874
2011	829|832|833|834|835|836|837|838|839|840|844|846|847|848|850|851|854|859|861|862|863|864|866|867|868|869|870|871|872|874|875|876|877|878
2011-01-10	850
2011-02-08	870
2011-03	872
2011-03-12	877
2011-03-15	847
2011-05-04	877
2011-06-17	848
2011-07-18	871
2011-09	835
2011-09-04	850
2011-09-15	851
2011-09-19	847|877
2011-09-22	874
2011-10	835
2011-10-17	847
2011-10-21	832
2011-10-25	850
2011-11	835
2011-12	835|870
2011-12-26	833
2011-2012	870
20110110073300	850
20110518	854
20110615210415	839
20110718113748	834
20110725043928	836
2012	829|830|831|832|833|834|835|836|837|838|839|840|841|842|843|845|846|847|848|849|850|851|854|855|857|859|860|861|862|863|864|869|870|872|874|875|876|877|878
2012-01	835
2012-01-21	833
2012-01-25	850
2012-01-27	847
2012-02	835
2012-02-06	833
2012-02-17	847
2012-03-07	835
2012-03-13	841
2012-03-22	850
2012-03-26	849
2012-03-31	833
2012-04	878
2012-04-01	833
2012-04-12	850
2012-04-16	848
2012-04-24	832
2012-04-29	833
2012-05-30	850
2012-07-01	833
2012-07-05	874
2012-08-06	835
2012-09-03	862
2012-09-20	878
2012-09-23	846
2012-10-01	876
2012-10-07	833
2012-10-22	870
2012-10-23	870
2012-10-25	870
2012-11-11	847|870
2012-11-25	836
2012-12-16	847
2012-12-25	832
2012-12-26	833
2012-2-23	851
20120217	847
20125806	839
20125E199E22E82C28	833
20125ECF848009A0D8	833
2013	831|832|833|834|835|836|837|838|839|840|841|842|844|845|846|847|848|849|850|851|852|853|854|855|856|857|858|859|861|862|863|865|866|867|868|869|870|871|872|873|874|875|876|877|878
2013-01-01	870
2013-01-14	832
2013-01-16	832
2013-01-17	877
2013-01-20	833
2013-01-21	833
2013-02-01	839
2013-02-02	876
2014	832|869
2015	832|839
2016	832|833|840|850|870
2017	870
2019	839
202	832|833|838|851|861|872
2020	839
2020081	840
2021	832
202170448	847
2022	840
2025	832|839|840|847
2026	840
20267639	877
20268279_3	861
2029	839
203	829|830|831|832|833|840|842
204	832|833|842
2045	874
205	832|833|842|862
2050	851
20590521	839
206	832|833
207	832|833|850|851
208	832|833|840|861
209	832|833|835|869
2090	871
20933	833
20Barbra	839
20Barcelona	840
20DATES	877
20Guide	833
20K	833
20Keyboard	839
20Mathis	839
20Media	833
20PORT	840
20Port	840
20RANKINGS	840
20Streisand	839
20activity	842
20arlen	839
20controversy	833
20de	840
20favorite	839
20gigography	877
20holden	839
20m	833|874
20min	851
20of	833
20office	833
20on20	877
20retake	833
20sinatra	839
20singer	839
20text	842
20th	834|837|838|842|848|849|850|851|869
20th-century	839|847
20warren	833
21	829|830|831|832|833|834|835|836|838|839|840|841|842|844|845|846|847|850|851|853|854|855|857|859|861|862|866|869|870|872|874|875|876|877|878
21-gun	833
21-year-old	834
210	832|833|851|855|869
211	832|833|842|857|861|869
211-216	857
2119	833
212	832|833|857
213	832|833|875
21316	831
2134	874
21351	832
2138	840
2139	832
214	832|833|844|850|869|870
2144853	866
215	832|833|835|838|850|875
2151	834
216	832|833|842
21665734	829|830|831
217	832|833|855
2172460	839
21745	874
218	832|833|840|842|850|862
2185	851
219	832|833|840|850|854|869
21927	840
21U	850
21a	850
21assess	833
21b	850
21c	850
21d	850
21e	850
21f	850
21st	832|834|861|865|874
21st-century	839|847|851
22	829|830|831|832|833|834|835|836|838|839|840|842|844|845|846|847|850|851|854|855|857|859|860|861|862|869|870|872|874|875|876|877|878
22-acre	834
22-day	874
220	832|833|838|840
22000	875
22049	833
2208219	878
221	832|833
222	832|833|851|870
2220904	874
223	832|833|840|847|851|861
224	832|833|850|851|870
2246	842
225	832|833|851|866
226	830|832|833|851|861
227	830|832|833|835
22704314	850
2275	851
228	832|833|861|872
2288869682	832
229	832|833|840
229724149_257215678_1	840
229724149_257217612_3	840
22Baker's	839
22Love	849
22oath	833
22obama	833
22obamacnd	833
22web-baker	833
23	829|830|832|833|834|835|836|837|838|839|840|842|844|846|847|848|850|851|852|855|857|859|861|862|864|869|870|871|872|874|875|876|877|878
230	832|833
23000	875
231	832|833|869
2317	840
231718	862
232	832|833
2326	842
233	830|832|833|850|861
234	832|833|851
235	832|833|861|872
23553	830
236	832|833
237	832|833|842
23739530	850
2377-201-greatest-movies-of-all-time	862
238	832|842
2381-garth-brooks-news-garth-brooks-billy-joel-perform-together-during-songwriters-hall-of-fame-ceremony	848
2386227	849
23886	859
239	829|830|831|832|835|850|854|860
2391	833
23aid	839
23band	833
23biden	833
23rd	835
24	829|830|831|832|833|834|835|836|837|838|839|840|842|844|846|847|850|851|854|855|857|859|861|862|865|869|870|872|874|875|876|877|878
24-hour	847|870|874
240	830|832|833|855|866|870
240-line	875
241	832
242	832|861
243	832|850
244	832|840|851|860
24455	870
245	832|842|850
246	832|850|859|861
2461	842
2467	842
2469096	833
247	832|838|850|870|877
248	832|850
249	832|850
24912734	866
24942113-5015669	833
24th	846
25	829|830|831|832|833|834|835|836|838|839|840|842|844|846|847|850|851|852|854|855|857|859|861|862|863|870|871|872|874|875|876|877|878
25-Man	850
25-man	850
25-mile	875
25-player	850
250	832|833|834|842|850|862
250m	851
251	829|831|832
251215353	850
25128	839
252	832|870
252283-barcelona-estrena-tgv	840
253	832|851
2530363	874
25370916	866
254	832|850
255	832
256	832|840|850|872
2565	842
257	832
258	832
25881	833
259	832|851|855
25A	872
25lyal	862
25rich	833
25s	877
25th	838|839|876|878
26	829|830|831|832|833|834|835|838|839|840|842|844|846|847|849|850|851|854|855|857|859|861|862|866|870|872|874|875|876|877|878
26-pin	872
260	832|842|851
261	832|840
262	832|840
262-2162	837
263	832|851|862|869
264	832
26419827	851
265	832
2655185	874
2656	846
266	832|840
266871	854
267	832|840|861
268	832|835
2687	840
269	829|831|832
26inaug	833
26th	835|840|862
27	829|830|832|833|834|835|836|838|839|840|842|844|846|847|850|851|855|857|859|861|862|869|870|871|872|874|875|876|877|878
27-year-old	833
270	832|851|855|859|862
270-degree	850
2701	851
271	832|842|850|851|861|870
272	831|832|840|872
273	832
2734	838
274	832|870
2741	842
275	832|842|850|851|877
2750	842
276	832|851
277	832|850
2778	832
278	832|850|851
2781766	850
279	832|835|850|855|870
2799671	850
27iraq	855
27th	870
27tomm	839
28	829|830|832|833|834|835|838|839|840|842|844|846|847|850|851|854|855|857|859|861|862|866|869|870|871|872|874|875|876|877|878
280	832|842|850|851|875
281	832|834
2818	875
28183874	850
282	832|840|850
28282312	833
283	829|831|832|860
283479-1	833
284	832|834|842
285	832|834|838|877
285-286	851
285076846570648	834
285155	840
2853	833
28538921	833
28565952	833
286	832
287	832|838|839
28733017	833
28745226	833
28753038	833
28753348	833
28755439	833
288	832|838|840
289	832|838|847
289882	870
28Combined	839
28marching	857
28stre	839
29	829|830|831|832|833|834|835|838|839|840|841|842|844|846|847|850|851|854|855|857|859|861|862|865|866|870|871|872|874|875|876|877|878
290	832|838|859|865
291	832|855|865
292	830|832|850|865
293	832|850|875
2933	833
294	832|838|842|851
29405374	850
295	832|850
296	832|837|850
297	832
298	832
299	832|842|872
29th	839
2B1	845
2BD	870|877|878
2BE	870|877|878
2C	839|841
2C2992239	839
2CLP	834
2CNGDPDPC	834
2CPPPGDP	834
2CPPPPC	834
2D	850
2DE	870|877|878
2EH	870|877|878
2FL	870|877|878
2LO	870|874|877|878
2LS	870|877|878
2M	870
2O2JGVsVDHhB	840
2W	870|875
2ZY	870|877|878
2billion	874
2camels	834
2d	850
2m-on-circle-of-life-TV-links	875
2minuteTour	877
2nd	832|833|834|842|844|850|855|862|864|866|869
2thinknow	840
2thinknow-innovation-cities-global-256-index	840
2up	837
2x	872
3	829|830|831|832|833|834|835|836|837|838|839|840|841|842|843|844|845|846|847|848|849|850|851|853|854|855|856|857|858|859|860|861|862|863|865|866|867|868|869|870|871|872|874|875|876|877|878
3-405-12974-5	840
3-5am	877
3-8244-4227-2	870
3-908142-23-7	851
3-things-to-know-about-the-birds-of-prey	835
3-week	877
30	829|830|832|833|834|835|838|839|840|842|844|845|846|847|849|850|851|853|854|855|859|861|862|865|866|869|870|871|872|874|875|876|877|878
30-Years-of-the-BBC-Micro-Celebration-Event-at-ARM	872
30-line	870|875
30-minute	878
30-piece	847
30-second	847
30-year	839
300	832|833|834|835|840|847|850|851|855|866|871|872|875
3000	834|855|872
3007893	850
301	832|850
302	832
303	829|831|832
303-4	855
3033536	865
304	830|832
3041528	837
305	832|851|855
3056	833
306	832
307	832|842|850|851
3077	832
308	832|850|851
309	832
30th	833|835|872
31	830|832|833|834|835|836|837|838|839|840|842|844|847|850|851|853|855|857|859|860|861|862|866|869|870|872|874|875|876|877|878
310	832|840|850|855|877
311	832
312	829|832
3120	840
313	832|840|851|866|877
314	832|854
314504	861
315	832|838|850
3158	874
316	832|834|851|877
3166	834
317	832
31715	833
318	832|851|866
319	832|877
3199757	861
32	830|832|833|834|835|838|839|840|842|844|847|849|850|851|855|857|859|861|862|866|869|870|872|874|875|876|877|878
32-bit	872
320	832|838|872
320-001	840
320-002	840
320-003	840
320-004	840
320-005	840
320-006	840
32016	872
3204	847
321	829|831|832|851|859|866
322	832|838|840|859|866
